ANNUAL SUMMARY STATS
Metric,Value
Annual_GHI_Total_kWh_m2,2317.100163914222
Annual_DNI_Total_kWh_m2,3270.028613291957
Annual_I_Horizontal_kWh_m2,2317.100163914222
Annual_I_1Axis_Azimuth_kWh_m2,3262.147218377725
Annual_I_1Axis_Elevation_kWh_m2,2479.3311515752875
Annual_I_2Axis_kWh_m2,3568.9519303635348
Annual_Yield_Horizontal_kWh_m2,280.507155408303
Annual_Yield_1Axis_Azimuth_kWh_m2,398.81473718453293
Annual_Yield_1Axis_Elevation_kWh_m2,298.2838427976859
Annual_Yield_2Axis_kWh_m2,434.3923927131711
Annual_Loss_Ang_Horiz_kWh_m2,83.83431963437027
Annual_Loss_Ang_1Axis_Az_kWh_m2,8.878938755922281
Annual_Loss_Ang_1Axis_El_kWh_m2,72.17878429959755
Annual_Loss_Ang_2Axis_kWh_m2,0.0
Annual_Loss_Therm_Horiz_kWh_m2,32.150062790876206
Annual_Loss_Therm_1Axis_Az_kWh_m2,56.64282196251959
Annual_Loss_Therm_1Axis_El_kWh_m2,38.717488620910764
Annual_Loss_Therm_2Axis_kWh_m2,65.26087753772387
Ratio_Yield_Horizontal_vs_2Axis_Percent,64.57460123928128
Ratio_Yield_1Axis_Azimuth_vs_2Axis_Percent,91.80978854016672
Ratio_Yield_1Axis_Elevation_vs_2Axis_Percent,68.66691217464354

HOURLY DATA
Day,Hour,Declination_deg,HourAngle_deg,Elevation_deg,Azimuth_deg,DNI_W_m2,GHI_W_m2,I_Horizontal_W_m2,I_1Axis_Azimuth_W_m2,I_1Axis_Elevation_W_m2,I_2Axis_W_m2,P_Horizontal_W_m2,P_1Axis_Azimuth_W_m2,P_1Axis_Elevation_W_m2,P_2Axis_W_m2,Loss_Ang_Horiz_W_m2,Loss_Ang_1Axis_Az_W_m2,Loss_Ang_1Axis_El_W_m2,Loss_Ang_2Axis_W_m2,Loss_Therm_Horiz_W_m2,Loss_Therm_1Axis_Az_W_m2,Loss_Therm_1Axis_El_W_m2,Loss_Therm_2Axis_W_m2
287,9,-9.229691987594139,45.41736440223217,42.24969658033416,71.75735809379367,911.0417641428133,696.2795461583784,696.2795461583784,965.0115237124031,660.9474962372985,1003.8669977335314,86.64520975150587,116.70013103505582,82.21030093546185,120.70132224652951,11.429266590129714,0.6621747861195217,15.067866156121909,0,9.233829388048946,18.30877781462391,8.212847275902888,19.840057436164898
287,10,-9.229691987594139,30.417364402232163,53.762608380025355,57.71429912548465,950.4924143031218,853.9977094793417,853.9977094793417,1041.668828909071,891.188075434455,1045.9171673779413,104.66239632665652,124.46667996272635,108.7102209826776,124.89140611291131,5.061835075740191,0.04609488438563858,4.000243103575372,0,14.188626089847702,21.36050280072962,15.49607554364556,21.536997320000467
287,11,-9.229691987594139,15.417364402232163,63.07754708094083,35.41817963829711,969.9423010868034,953.962213645537,953.962213645537,1062.9494000206005,1027.7941996562108,1064.5928266301464,115.39444168362091,126.56182117037265,123.02255668330629,126.73001233750833,2.3786883229932982,0.07079110405697975,0.718528285618504,0,17.827251861535203,22.24118407794346,20.768037308576638,22.31298339071219
287,12,-9.229691987594139,0.4173644022321632,67.17641318270712,1.0620935920552612,976.0432794842823,989.3253610442988,989.3253610442988,1061.3612432026355,1069.9552186829565,1069.9804497397952,119.07256482612395,126.38980107142685,127.25535399366689,127.25786788294678,1.6181327385224904,0.2346582014492924,0.0004549411719381169,0,19.20644713668476,22.16792082873924,22.53831293018297,22.53939508062456
287,13,-9.229691987594139,-14.582635597767837,63.47950859380083,-33.8186043754502,970.5994659327489,957.6703685266336,957.6703685266336,1063.0838938253808,1032.4436629451357,1065.1858982607755,115.78296178445444,126.5738735638251,123.49346448986668,126.78817486126555,2.294802877119537,0.08248517242282105,0.6336171519201343,0,17.96961740647754,22.246323647589023,20.959941921183514,22.33785089524305
287,14,-9.229691987594139,-29.582635597767837,54.35751135434236,-56.74306291792993,952.0073179304854,861.1604919316137,861.1604919316137,1044.0880530300435,901.4465337217152,1047.4381750346124,105.44834946403236,124.7072363055092,109.81826631957257,125.04166199773643,4.839766693543197,0.03394009773501239,3.691692749829258,0,14.43655206929752,21.460339505014005,15.867411416491478,21.599682507109335
287,15,-9.229691987594139,-44.58263559776783,42.92037401112771,-71.10734095939523,913.9839044377167,706.4052307937459,706.4052307937459,971.0827860524848,675.6875998941285,1007.1201538282488,87.84457156285559,117.32464733789475,84.00992655558008,121.02796738984132,10.92464218580892,0.6052065496284058,14.057481522052058,0,9.522710842255592,18.542213792505166,8.618290016510642,19.968854146113515
287,16,-9.229691987594139,-59.58263559776783,30.576370414284387,-81.3661783809444,839.3403066303505,504.10017633340817,504.10017633340817,824.3007769010337,393.54247467011203,922.2968540056856,62.68174986436133,101.79385932153505,46.57357430876646,112.3747521622793,23.953600880602835,2.1485149203414267,43.658992017576566,0,4.538770699031424,13.307457355761883,2.41011326258851,16.746807398516722
287,17,-9.229691987594139,-74.58263559776783,17.910180744804176,-89.80118312860567,673.4072699752394,268.97922761511035,268.97922761511035,576.8313603103762,124.88821647868052,732.4942407922462,30.57457262673457,73.64335813502743,7.606087239880385,91.98590864653634,43.435855742146856,4.790559580013451,70.13747831489835,0,1.0014994354803193,6.442353967223369,0.05901610304911831,10.563285064378121
287,18,-9.229691987594139,-89.58263559776783,5.233106779843884,-97.62472501696632,179.70527441558426,32.90629106339594,32.90629106339594,124.61581015325164,12.00154620203431,191.70682061761858,1.9145164157837256,16.70881590606533,0.0,26.115409630375073,19.204774056005178,3.1938496015210944,12.00154620203431,0,0.00369596525098137,0.290258571176949,0.0,0.7235452560915299
288,6,-9.599397234226325,90.36831217022137,4.767907889397913,98.34931608375723,150.93694567092112,26.314077179278428,26.314077179278428,103.57263299622501,9.869015225008766,160.8059608959299,1.4266111341947936,13.912468726827791,0.0,22.00374418331807,16.109353470036904,2.7689108512687284,9.869015225008766,0,0.0020501850990197745,0.2000523734660895,0.0,0.5090903421121205
288,7,-9.599397234226325,75.36831217022137,17.433448233209326,90.55082760476374,665.5988590348435,260.1269096035973,260.1269096035973,566.053186781604,111.59078328211513,723.2707124481161,29.33204435258417,72.36163147902094,5.903056695348908,90.95896443662129,44.04641619971744,4.903059426735126,69.17307134205036,0,0.9192247239590152,6.199386350660717,0.035422976260159444,10.298935306114984
288,8,-9.599397234226325,60.36831217022138,30.11183388635344,82.2030931385538,837.3053807659429,496.4450127188432,496.4450127188432,818.5278893125409,377.8302333742712,919.3916026081604,61.67034328155689,101.16284525275086,44.239303332866584,112.07335627338519,24.639354232439814,2.2322837401217157,46.38689419673102,0,4.382448906539587,13.118539527387838,2.1627641519890446,16.64146809175729
288,9,-9.599397234226325,45.368312170221365,42.502493234259454,72.12836557683532,913.9526236834613,700.8561791260138,700.8561791260138,968.6341121918535,662.2197593452564,1006.53466082983,87.18248898973343,117.07161387537647,82.34896074351278,120.96920955446848,11.248705370990592,0.6412390861320318,15.129598704333489,0,9.362557335969825,18.447388359424565,8.243661746216446,19.945642961707733
288,10,-9.599397234226325,30.368312170221365,54.05132434815637,58.114809795707984,952.9599627824784,858.3898602468471,858.3898602468471,1044.1408775033806,893.0121061888592,1047.9582116082956,105.14112301169878,124.71185955248369,108.90171940568219,125.0930139887654,4.958251206970317,0.04001290012161007,4.001019102114128,0,14.339302253883986,21.46226149197257,15.559832786462138,21.621135636396005
288,11,-9.599397234226325,15.368312170221365,63.421941791189724,35.735634971904545,972.1999045760566,958.1459514606088,958.1459514606088,1064.297532501707,1029.6796321924019,1066.3219556456772,115.83018480321685,126.69311699284479,123.21059090488535,126.89954931389565,2.309101916021291,0.08084714190863451,0.7145816732011099,0,17.986974133025413,22.297218957526994,20.844516167802766,22.38552447649917
288,12,-9.599397234226325,0.3683121702213654,67.54680676155749,0.9508824327422842,978.2148129036293,993.2894754554976,993.2894754554976,1062.0954444471847,1071.5741931523646,1071.5938433498993,119.47886567333101,126.45992372736862,127.4137621498141,127.41571869347321,1.560655155132622,0.2548091345786361,0.0003540550919751695,0,19.36316916872009,22.19776521639625,22.60657532380408,22.60741937551272
288,13,-9.599397234226325,-14.631687829778635,63.78029611796989,-34.31469143517643,972.7752538700237,961.4181162215832,961.4181162215832,1064.369501754445,1033.7887291456368,1066.8376169062396,116.1724215508815,126.69908798124673,123.62651529710605,126.95008588146432,2.235780473555451,0.09194711498389552,0.6394179933977284,0,18.113105453842394,22.299769668277847,21.014388264207426,22.407180485409256
288,14,-9.599397234226325,-29.631687829778635,54.5789943536696,-57.25919164717977,954.2854787793221,864.7104190070849,864.7104190070849,1046.2285282014159,902.0957582110999,1049.282786891939,105.83341887220256,124.91921511132873,109.88252094495435,125.22376356716333,4.764180127287432,0.02992590304870646,3.726856136617698,0,14.559054570969096,21.548589210442685,15.889125345473175,21.675826597708124
288,15,-9.599397234226325,-44.631687829778635,43.09575594263202,-71.55730155087063,916.5238808867531,709.7911198474379,709.7911198474379,973.9456589307104,675.2734659068927,1009.3705828511604,88.2388299145108,117.6172773953228,83.94327666816498,121.2536861828833,10.807460030543325,0.5915659500624315,14.228201762371214,0,9.618882459854447,18.652295621967923,8.603060312068038,20.058195416279162
288,16,-9.599397234226325,-59.631687829778635,30.730081487893067,-81.76105630216544,842.5089402718887,507.3696831445244,507.3696831445244,827.9360867858296,392.07203854207927,925.3813967322801,63.10030244326873,102.18730775390712,46.30701143688061,112.6943843070987,23.764742648532945,2.1257360152726505,44.299695801795735,0,4.604389226170085,13.426141353970863,2.3811165467590953,16.85901123542054
288,17,-9.599397234226325,-74.63168782977863,18.057786956714224,-90.16116876164624,678.4171245049785,272.1772710582609,272.1772710582609,581.83367745476,122.7751409704654,737.7314263996934,31.00986490781294,74.23298263783785,7.240978172863015,92.5675239389706,43.31242239991235,4.769537224166925,70.67210998622531,0,1.0312139043558588,6.555996994445195,0.05344616493059817,10.714875756986487
288,18,-9.599397234226325,-89.63168782977863,5.385940989140652,-97.9662868243646,190.93387389706075,35.33852892165734,35.33852892165734,132.69178420375616,12.727906005625375,203.66177990268613,2.100520047511649,17.777940833642383,0.0,27.69604868719881,20.3030237066737,3.3540836754840484,12.727906005625375,0,0.004450682586061738,0.3293372403157129,0.0,0.8166004991772517
289,6,-9.966257972286039,90.32205052101475,4.999553792739994,98.63847250711416,167.29003440875368,29.724365044487705,29.724365044487705,115.23739898087373,10.94602698952158,178.23606139827527,1.6709314354485287,15.462966625823084,0.0,24.327614253347758,17.769041006261347,3.016677799698485,10.94602698952158,0,0.0028139299031613163,0.2479343395414535,0.0,0.6254343424107809
289,7,-9.966257972286039,75.32205052101475,17.65984558455741,90.85733810130291,672.3677047850136,264.8449499887726,264.8449499887726,573.1379119031094,110.86289191527558,730.4868813508539,29.97828532199985,73.20029745223735,5.719667252379561,91.76269517630115,43.8461494763649,4.8662333605279855,69.77067057857738,0,0.9615467497372343,6.357737543724056,0.03324373475818909,10.5054682128184
289,8,-9.966257972286039,60.32205052101475,30.34247859379038,82.53746459508855,841.162523868878,501.0815574854105,501.0815574854105,823.3773420102972,378.13575050363545,923.2695569329987,62.269503623358716,101.68937633686731,44.22772797401441,112.47558781129699,24.337442486603265,2.1956887517558243,46.783590910144085,0,4.4746724764742964,13.27605511932849,2.161574369074387,16.782150159322853
289,9,-9.966257972286039,45.32205052101474,42.750120044443904,72.50142696943004,916.8210526791538,705.3433715017234,705.3433715017234,972.1761078751226,663.4240831669255,1009.1494569388839,87.70809796045937,117.43429590061038,82.4795768497283,121.2315160134054,11.074381298035405,0.6210731144285546,15.193154227529476,0,9.489560668056953,18.583408965886804,8.27275320178714,20.049407958038373
289,10,-9.966257972286039,30.322050521014738,54.33466916731024,58.520665262586064,955.3985378721355,862.6963262025428,862.6963262025428,1046.550048451171,894.7784410459439,1049.963561477917,105.60956333311178,124.95053358785736,109.08694635146854,125.29093633591535,4.858329664229586,0.03445652712662195,4.002623014629535,0,14.48775618225207,21.561649281508863,15.621668172915477,21.70396227099303
289,11,-9.966257972286039,15.322050521014736,63.76172324624142,36.063117882920054,974.4351482336267,962.251648013099,962.251648013099,1065.5889024109579,1031.526059231162,1068.0241309287433,116.25699892752813,126.81872258675297,123.39458058724234,127.06632855267901,2.2418737527369785,0.09145852138726696,0.7109007193475918,0,18.144369468922562,22.350919557786924,20.91954160441169,22.45704977734505
289,12,-9.966257972286039,0.3220505210147362,67.91424836040159,0.8436322219568673,980.3675926948483,997.1865846967027,997.1865846967027,1062.7706002963,1073.1695843662023,1073.1846079526815,119.877596002068,126.5241562298506,127.56976028462574,127.5712551843027,1.5049634063844906,0.27571390658499695,0.00027049725304095773,0,19.51783097857654,22.22512786470952,22.673943657027166,22.674589929072724
289,13,-9.966257972286039,-14.677949478985264,64.07827545865092,-34.812561383014916,974.9342963008199,965.1125490229476,965.1125490229476,1065.6106093806345,1035.1244714750703,1068.4683961354801,116.55570448622946,126.81983122033964,123.75859413974129,127.10983891114209,2.178361303521001,0.10185818967011073,0.6449749059943315,0,18.255081794490295,22.351393946395405,21.068535379929358,22.47573654782515
289,14,-9.966257972286039,-29.677949478985262,54.79839002492761,-57.773955283638706,956.5478248821285,868.2224373845302,868.2224373845302,1048.3343000685388,902.7481736338615,1051.106572591001,106.21377662002315,125.12755897345258,109.94717395225778,125.40367744478014,4.6902527397265885,0.026194104363412407,3.7612599850448305,0,14.680729230249355,21.635575861532004,15.910993958576555,21.75124271796001
289,15,-9.966257972286039,-44.67794947898526,43.27007057299066,-72.00439217907955,919.0478343461787,713.1551421856335,713.1551421856335,976.7804378914254,674.8781768003399,1011.5992022470895,88.6299494152113,117.90670477528447,83.87903897958806,121.47702094047449,10.692050639402396,0.5781578791983293,14.396487971807346,0,9.714883401261062,18.76161442642733,8.588397456406511,20.146867374118045
289,16,-9.966257972286039,-59.67794947898526,30.883543295596123,-82.15263382763607,845.6588633141134,510.6328502516404,510.6328502516404,831.5506433151336,390.62996618287536,928.4409898983514,63.5174933643773,102.5779891507949,46.04483793848417,113.01106098621418,23.57691688992884,2.10307325861163,44.93264574368811,0,4.670337306262326,13.544670657118175,2.35278692300205,16.970677599555046
289,17,-9.966257972286039,-74.67794947898524,18.205736070394853,-90.51765733397804,683.3948179406347,275.38327809620836,275.38327809620836,586.8187704506654,120.67100141529896,742.9295126353776,31.446479570004374,74.81966207699848,6.883622171748159,93.14372913554277,43.183527547618866,4.747958525713557,71.1575174633868,0,1.0614855067981601,6.670251592494779,0.048265581519545186,10.866402633410104
289,18,-9.966257972286039,-89.67794947898524,5.539527480070219,-98.30408937070482,202.24309909204575,37.832823340106046,37.832823340106046,140.8594492632534,13.456719805320125,215.69981889736587,2.2958496887975492,18.857333934296715,0.0,29.281985911894207,21.395904009462456,3.5113879777644,13.456719805320125,0,0.0053190174925537015,0.37139464567174585,0.0,0.9159887337370165
290,6,-10.330165493019102,90.27864172633555,5.2270498913891945,98.92684850330284,183.47555243125706,33.200416711517306,33.200416711517306,126.8606012899826,12.01115026733285,195.4867026985899,1.9299137199203407,17.00423942535362,0.0,26.615779562579494,19.388491783461863,3.2531673206106717,12.01115026733285,0,0.003755770007421555,0.3008013303584498,0.0,0.7523588152230971
290,7,-10.330165493019102,75.27864172633555,17.88176500440504,91.16350549155422,678.9516484798394,269.4785028959812,269.4785028959812,580.0491846876365,110.06728884764317,737.4927190681695,30.613326834215588,74.01661512532229,5.533085845357484,92.54103780305955,43.639553268463146,4.829383210520973,70.32311594639535,0,1.0041261136369428,6.514157081473897,0.031098360817209958,10.707942866484188
290,8,-10.330165493019102,60.27864172633555,30.568252741909017,82.87223957230701,844.9449127543635,505.6272692292218,505.6272692292218,828.1182563863524,378.37324713338063,927.0571058448654,62.855633021730675,102.2031854221307,44.207480500922216,112.86787066754997,24.04442573900303,2.160180004516974,47.18057152961575,0,4.565965066899956,13.430945271326266,2.1594940836048693,16.920124150731198
290,9,-10.330165493019102,45.27864172633555,42.99245873451146,72.87641369974789,919.6471391830494,709.739671939364,709.739671939364,975.637860502947,664.5592066367528,1011.7118994024531,88.22193670710817,117.78824815035722,82.60199560293573,121.48830937080322,10.906200031701701,0.6016643975094667,15.258696518156171,0,9.614749359964563,18.716819304404055,8.300075813667817,20.15135654554024
290,10,-10.330165493019102,30.278641726335547,54.61249783901857,58.931773920562584,957.8080067665785,866.916056361555,866.916056361555,1048.8973480787265,896.4860649466121,1051.9335085022217,106.06765999575553,125.18282142610973,109.26580295492064,125.48521034733699,4.761998228521634,0.029406040302319525,4.005098970154336,0,14.633908142869146,21.658690459269664,15.681532281783461,21.785480842974067
290,11,-10.330165493019102,15.278641726335547,64.09672446995677,36.40084269071246,976.6478207033306,966.2786325774719,966.2786325774719,1066.825073965681,1033.3331993093727,1069.6995364037568,116.67486038915678,126.93880248152477,123.57450549827108,127.23037347605974,2.176953446728703,0.10259903871474307,0.7074940201132449,0,18.29937468914727,22.402344008250523,20.99309324222527,22.527561620466244
290,12,-10.330165493019102,0.27864172633554674,68.2786388816556,0.7407100758681485,982.5013781385244,1001.0163515279768,1001.0163515279768,1063.3878364735492,1074.7416057688954,1074.752851052599,120.26875807343002,126.58261511956823,127.72337388560385,127.72449210883937,1.4510169384761866,0.29735784716217495,0.0002023234324042278,0,19.670388769100086,22.250051888125967,22.740422596760993,22.74090703852451
290,13,-10.330165493019102,-14.721358273664453,64.37341074801225,-35.31194305068183,977.0763445788521,968.75359281262,968.75359281262,1066.8078788944176,1036.451401274376,1070.0782833237424,116.93283138625901,126.93617579996702,123.88975412740423,127.26744262039006,2.1225060076470754,0.11220729717456379,0.650278314057914,0,18.395520766437215,22.401218223647035,21.122403087040297,22.543517044933907
290,14,-10.330165493019102,-29.721358273664453,55.0157110782882,-58.287090378845264,958.7941111099973,871.6966469607455,871.6966469607455,1050.4056050604022,903.4049861617099,1052.9095339066616,106.58945469375989,125.33230055955221,110.01235612241334,125.58140829216161,4.6179405972139875,0.022738333941560995,3.7948571489065444,0,14.801564197134539,21.721300782152298,15.933061939379144,21.82592645477102
290,15,-10.330165493019102,-44.72135827366445,43.44334328319343,-72.44841917770894,921.5555287896273,716.4974696232998,716.4974696232998,979.5871940431778,674.503809838615,1013.805977251953,89.01796443554808,118.19294672033745,83.81747799311438,121.6979739248851,10.578366098269612,0.564977425153188,14.562109937023024,0,9.810710057956157,18.87016360618601,8.574359993108501,20.234862890388314
290,16,-10.330165493019102,-59.72135827366445,31.036775751318057,-82.5407601749607,848.7898409275958,513.8898115687066,513.8898115687066,835.1444287913275,389.2189978465825,931.4755501983167,63.933344459975814,102.96591088474644,45.78751095191271,113.3247826093621,23.390101519359064,2.0805238220502815,45.55703745261951,0,4.736614946932846,13.663035810952394,2.3251635032421163,17.08179441840224
290,17,-10.330165493019102,-74.72135827366445,18.354035352129895,-90.87051942483511,688.3400105867438,278.59721282074975,278.59721282074975,591.7863994545922,118.57918009316504,748.0882412115043,31.88439180626938,75.40337690550908,6.534568662757149,93.71451969203184,43.04928458570802,4.725835210545483,71.59323477747974,0,1.0923181466364618,6.7851020886574815,0.04346368143879342,11.017834077578769
290,18,-10.330165493019102,-89.72135827366445,5.69385658360353,-98.63801334465646,213.61348737374385,40.386434402197885,40.386434402197885,149.10583158476985,14.186658380628344,227.80014575437218,2.5004522002046023,19.945207914400438,0.0,30.870378810749628,22.480976405552543,3.6654328576694866,14.186658380628344,0,0.006311919325745929,0.41644790739361426,0.0,1.02164159486248
291,6,-10.691011962773354,90.23814515309883,5.450291153857901,99.21438063243063,199.41897218327077,36.72303560025274,36.72303560025274,138.38578930921346,13.058875484943767,212.47784766821454,2.20200573207825,18.528816927074235,0.0,28.858070344727487,20.95947936346724,3.4776946926949392,13.058875484943767,0,0.004892141071721312,0.3583163192383587,0.0,0.8888283288225516
291,7,-10.691011962773354,75.23814515309883,18.09910506101553,91.46924396987451,685.3551191995743,274.0252734548435,274.0252734548435,586.7882952484772,109.20530545905658,744.293156845928,31.236743225608134,74.81086327747583,5.343577103295164,93.2947122366663,43.4279253523529,4.792633785239104,70.82980205725062,0,1.046885508740555,6.668529327377513,0.02899337295767168,10.90632972176364
291,8,-10.691011962773354,60.23814515309882,30.789053735110475,83.20730608242008,848.6533842275278,510.080387972297,510.080387972297,832.7507576614214,378.54200296051135,930.7555048728999,63.42857270940894,102.70434775080895,44.178419882494666,113.25037505076037,23.760329425820657,2.125757917832175,47.57821637591542,0,4.65623548709776,13.583152213293559,2.156510239348769,17.055395631445634
291,9,-10.691011962773354,45.238145153098834,43.22939608819794,73.2531886797029,922.4309735419291,714.0437173914293,714.0437173914293,979.0197745237717,665.6239138256776,1014.222508387736,88.72391523433353,118.13354628471025,82.71606838952174,121.73965752403943,10.744065709816937,0.5830000182514823,15.326387402968521,0,9.738036001092198,18.847602146062584,8.32558530965754,20.25149365024363
291,10,-10.691011962773354,30.238145153098834,54.884669827762956,59.34802826894077,960.1882409833134,871.0480813108636,871.0480813108636,1051.1838334892218,898.1339936177833,1053.8683495835996,106.51536399589448,125.40884663243189,109.43819353019668,125.67587350732715,4.669185195127625,0.0248412518085388,4.008490305042528,0,14.777681460308571,21.75341228080599,15.739376933587039,21.865695434376804
291,11,-10.691011962773354,15.238145153098834,64.42677958264784,36.74901080930045,978.8377142356508,970.2263046680567,970.2263046680567,1068.0076815283714,1035.1007822317429,1071.3483588184592,117.08375224349284,127.05352751657716,123.75034644184765,127.39170764883137,2.114291216497122,0.11424126569750115,0.7043699833805022,0,18.45192963972552,22.451554120197216,21.06515127292309,22.597062585752937
291,12,-10.691011962773354,0.23814515309883433,68.63988022495788,0.6424965290446989,984.6159307097398,1004.7784937357153,1004.7784937357153,1063.9483304159555,1076.2904687935834,1076.2986813205662,120.65235924407234,126.63542158617363,127.87462811943398,127.87544424769787,1.3987757290657328,0.31972533208750065,0.00014765234686819895,0,19.820801276858603,22.272583125567905,22.806016840339154,22.806371137181415
291,13,-10.691011962773354,-14.761854846901166,64.66566890542349,-35.81255700604501,979.2011503208785,972.3412104412902,972.3412104412902,1067.9619848061566,1037.7700151848558,1071.667325866651,117.30382641685861,127.0481951009494,124.02004676044999,127.42290561764325,2.06817578456878,0.12298318530065444,0.655318986421662,0,18.53439843508241,22.449265125970456,21.17601070733079,22.61052000368791
291,14,-10.691011962773354,-29.761854846901166,55.23097195982707,-58.798332868638425,961.0240897102656,875.1331649477789,875.1331649477789,1052.442678833279,904.0673876241675,1054.691670733543,106.96048656720487,125.53347222969026,110.0781965757915,125.75696053400013,4.547200510229914,0.01955231391571033,3.8276008193599864,0,14.921548454052001,21.805765483020593,15.95537357688157,21.899873368695907
291,15,-10.691011962773354,-44.761854846901166,43.61559949776603,-72.88919073880008,924.0467205339415,719.8182714348596,719.8182714348596,982.3659905201268,674.1524134499429,1015.9908665697104,89.40290874753846,118.4760195235957,83.75885506894289,121.91654670099588,10.466359644605632,0.5520198053459353,14.724837351455903,0,9.906358903097114,18.977936376473636,8.56100558484529,20.322174618763583
291,16,-10.691011962773354,-59.761854846901166,31.189797689242546,-82.9252866900573,851.9016202894502,517.140679970187,517.140679970187,838.7174022116704,387.8418306956198,934.4849767097867,64.34787474322454,103.3510777650058,45.53548215414877,113.63554773409942,23.20427604356098,2.0580851137034415,46.17207419758921,0,4.803221806503103,13.78122662870959,2.2982837555755253,17.192349005270728
291,17,-10.691011962773354,-74.76185484690117,18.502690279656285,-91.21962780294433,693.2523221026112,281.8190039617801,281.8190039617801,596.7362775187596,116.50303103308734,753.2073119713173,32.32357212641684,75.98410221500868,6.194328027644125,94.27988647197049,42.90980785568718,4.703179253473536,71.97905806184343,0,1.1237153284361696,6.900531542131375,0.03902818833002364,11.169137204013936
291,18,-10.691011962773354,-89.76185484690117,5.848916389865231,-98.96794188036239,225.0268099696779,42.996699290999445,42.996699290999445,157.41869610401534,14.916486645731354,239.94329661540928,2.714259262549052,21.039884496580143,0.0,32.45859730984098,23.555985125161346,3.815927226125666,14.916486645731354,0,0.0074407206682818305,0.4645031463244145,0.0,1.1334642163163196
292,6,-11.0486904549521,90.20061719038759,5.669176529974557,99.50100333914243,215.06229018133223,40.27517613302051,40.27517613302051,149.767321125528,14.08479955862504,229.14708973995727,2.4856576067896317,20.03073240202104,0.0,31.046833660348266,22.475927075994964,3.6899194628307157,14.08479955862504,0,0.006237261193944743,0.42010383075658453,0.0,1.0337589032457508
292,7,-11.0486904549521,75.20061719038759,18.311768697976248,91.77446480445535,691.5824033197815,278.48307096740507,278.48307096740507,593.3565459416116,108.27819092596971,750.8929906628802,31.848135385800212,75.58331848904633,5.151400366691303,94.02441311284119,43.2124793007514,4.756100171855678,71.29008211887356,0,1.0897474475313018,6.820743918719501,0.026934866302160465,11.10060557996205
292,8,-11.0486904549521,60.20061719038759,31.004783815400838,83.54254748855654,852.2887587078833,514.4392450113312,514.4392450113312,837.2750264830674,378.64132320727,934.3660007453802,63.98817683046892,103.19294314197768,44.140408118957914,113.62326858217145,23.485164328611404,2.092421520738867,47.97690267602695,0,4.7453944651118505,13.732621552748327,2.152610755416113,17.187971522181783
292,9,-11.0486904549521,45.200617190387604,43.46082411183672,73.63160632737127,925.1726477262523,718.2542331963159,718.2542331963159,982.3223056915367,666.6170374823271,1016.6818094210244,89.21395335022697,118.47027020968399,82.82165201848294,121.98562838104364,10.587881287821915,0.5650666677635172,15.396386489585552,0,9.859335916962195,18.975743253644268,8.349239120500883,20.349824937899783
292,10,-11.0486904549521,30.200617190387604,55.15104931332162,59.769304458588216,962.5391159115838,875.0915126942167,875.0915126942167,1053.410607928112,899.721274933269,1055.7683859209515,106.95263445511019,125.62873652051634,109.60402568104477,125.86296348620252,4.579819474642704,0.020741564881973318,4.012839537188711,0,14.91900259563019,21.845844770335887,15.795155274406483,21.944610542730715
292,11,-11.0486904549521,15.200617190387602,64.75172396514466,37.107809009775394,981.0046243678884,974.0941329998894,974.0941329998894,1069.1384257818147,1036.828547900129,1072.9707869597419,117.48366408538412,127.16307448349485,123.92208513172808,127.55035470275529,2.053837923823039,0.12635657037139936,0.7015368442810086,0,18.601977225265202,22.498615206107218,21.135696416090653,22.665555471608585
292,12,-11.0486904549521,0.20061719038760195,68.99787522851561,0.5493858505910586,986.7110138317386,1008.4727826898056,1008.4727826898056,1064.4533095665922,1077.816381529116,1077.8222080399642,121.02841177082456,126.68270132375854,128.02354770319377,128.02412635525715,1.3482003105960985,0.3427997639271325,0.00010467938454894465,0,19.969029762264796,22.2927700486146,22.87073105576863,22.870982770337832
292,13,-11.0486904549521,-14.799382809612398,64.95501959242571,-36.31411551713307,981.3084652039157,975.8754000321283,975.8754000321283,1069.0736120396712,1039.0807939152874,1073.2355707865627,117.66871691268541,127.15596318668628,124.1495218112436,127.5762364115881,2.0153324150866183,0.13417446596395166,0.6600880574860639,0,18.671692553700424,22.495558073632736,21.229377008848587,22.676743498530698
292,14,-11.0486904549521,-29.799382809612396,55.444188724357275,-59.30741826157933,963.237510142539,878.5321240923112,878.5321240923112,1054.4457553084821,904.7365533812459,1056.4529808055952,107.32690700085041,125.73110594443197,110.14482253707676,125.93033833117687,4.477990068757208,0.01662986416476997,3.8594446371043887,0,15.040671762447147,21.88897161777247,15.977972687103062,21.973078981606477
292,15,-11.0486904549521,-44.799382809612396,43.7868645635135,-73.326516993764,926.521158159652,723.1177126658704,723.1177126658704,985.1168817609596,673.8260037611764,1018.1538222263606,89.78481533341937,118.75593846025711,83.70342792866711,122.13274012419322,10.355985727481425,0.5392803736991709,14.884440473444783,0,10.001826437955089,19.084925733959352,8.548390931615316,20.408794987497288
